9|Čs. spisovatel (nakladatelství) OPRAVA UCL|$$aČeskoslovenský spisovatel (nakladatelství)$$7ko2004219566|61027
8|Votobia (nakladatelství) OPRAVA UCL|$$aVotobia (nakladatelství)$$7ko20191037578|61027
8|Viola (poetická vinárna) OPRAVA UCL|$$aDivadlo Viola$$7kn20030318004 |61027
8|Spolek slovenských spisovatelů|$$aSpolok slovenských spisovateľov|61024
8|Spolek českých spisovatelů beletristů Máj OPRAVA UCL|$$aSpolek českých spisovatelů belletristů Máj$$7kn20050422109|61027
8|Obec československých spisovatelů|$$aObec československých spisovatelů|61024
8|Lípa slovanská|$$aSlovanská Lípa (spolek)$$7pna2009497814|61027
8|Atlantis (nakladatelství) OPRAVA UCL|$$aAtlantis - nakladatelské družstvo českých, moravských a slovenských autorů$$7ko2002150682|61027
7|Svobodná Evropa (rozhlasová stanice) OPRAVA UCL|$$aRadio Free Europe$$7kn20010711375|61027
7|Spolek českých spisovatelů belletristů OPRAVA UCL|$$aSpolek českých spisovatelů belletristů Máj$$7kn20050422109|61027
7|Pražský kruh|$$aPražský kruh|61024
7|Památník Karla Čapka (Strž u Dobříše) OPRAVA UCL|$$aPamátník Karla Čapka (Stará Huť, Česko)$$7ko2003182843|61027
7|Melantrich (nakladatelství, Praha) OPRAVA UCL|$$aMelantrich (nakladatelství)$$7kn20020321583|61027
7|Český spisovatel (nakladatelství) OPRAVA UCL|$$aČeský spisovatel (nakladatelství)$$7xx0223542|61027
7|Blok (Brno) OPRAVA UCL|$$aBlok (nakladatelství)$$7xx0171586|61027
6|Votobia (nakladatelství)|$$aVotobia (nakladatelství)$$7ko20191037578|61027
6|Ústav literárnej a umeleckej komunikácie Filozofickej fakulty Univerzity Konštantína Filozova OPRAVA UCL|$$aUniverzita Konštantína Filozofa.$$bÚstav literárnej a umeleckej komunikácie$$7mzk2003200723 |61027
6|Svaz slovenských spisovatelů|$$aZväz slovenských spisovateľov|61024
6|Svaz knihkupců a nakladatelů|$$aSvaz českých knihkupců a nakladatelů $$7ko2004209408|61027
6|Svaz českých spisovatelů (Plzeň) OPRAVA UCL|$$aSvaz českých spisovatelů.$$bPobočka v Plzni|61024
6|Spolek českých akademiků-židů OPRAVA UCL|$$aSpolek českých akademiků židů$$7ko2017959727|61027
6|Pomezí (umělecká skupina)|$$aPomezí (divadelní soubor)$$7av20211120943|61027
6|Lípa Slovanská|$$aSlovanská Lípa (spolek)$$7pna2009497814|61027
6|Jednota sv. Cyrila a Methoda OPRAVA UCL|$$aMoravská národní jednota sv. Cyrilla a Methoda$$7kn20050317006|61027
6|Dramatický svaz|$$aSvaz českých dramatických umělců$$7ko2003165288|61027
5|Votobia (nakladatelství, Olomouc) OPRAVA UCL|$$aVotobia (nakladatelství)$$7ko20191037578|61027
5|Viola (poetická vinárna)|$$aDivadlo Viola$$7kn20030318004 |61027
5|Spolek spisovatelů beletristů OPRAVA UCL|$$aSpolek českých spisovatelů belletristů Máj$$7kn20050422109|61027
5|Spolek posluchačů filosofie|$$aSpolek posluchačů filosofie Karlovy university$$7ko20191053505|61027
5|Spolek českých spisovatelů Máj OPRAVA UCL|$$aSpolek českých spisovatelů belletristů Máj$$7kn20050422109|61027
5|Spolek českých akademiků židů|$$aSpolek českých akademiků židů$$7ko2017959727|61027
5|Společnost F. X. Šaldy|$$aSpolečnost F.X. Šaldy$$7ko2003183667|61027
5|Ministerstvo kultury České republiky OPRAVA UCL|$$aČesko.$$bMinisterstvo kultury$$7kn20010725018 |61027
5|Městské oblastní divadlo v Kolíně|$$aMěstské oblastní divadlo Kolín|61024
5|Matice moravské OPRAVA UCL|$$aMatice moravská$$7kn20020321249|61027
5|Kvasnička a Hampl (nakladatelství)|$$aKvasnička a Hampl (nakladatelství)$$7xx0229896|61027
5|Československý spisovatel (nakladatelství, Praha) OPRAVA UCL|$$aČeskoslovenský spisovatel (nakladatelství)$$7ko2004219566|61027
5|(A)void Floating Gallery|$$a(A)VOID Floating Gallery|61024
5|Atlantis|$$aAtlantis - nakladatelské družstvo českých, moravských a slovenských autorů$$7ko2002150682|61027
5|8lidí (umělecká skupina)|$$a8lidí (umělecká skupina)|61024
4|Votobia|$$aVotobia (nakladatelství)$$7ko20191037578|61027
4|Volvox Globator (nakladatelství)|$$aVolvox Globator (nakladatelství)$$7xx0246174|61027
4|Tatran|$$aSlovenský akademický spolok Tatran$$7ko20201080215|61027
4|Spolok slovenských spisovatelov OPRAVA UCL|$$aSpolok slovenských spisovateľov|61024
4|Spolek českých spisovatelů-beletristů Máj OPRAVA UCL|$$aSpolek českých spisovatelů belletristů Máj$$7kn20050422109|61027
4|Slovenský spisovatel' (nakladatelství) OPRAVA UCL|$$aSlovenský spisovateľ (nakladatelství)$$7av20211120909|61027
4|PEN OPRAVA UCL|$$aPEN (organizace)$$7ko2006332912|61027
4|Památník Karla Čapka (Stará Huť u Dobříše) OPRAVA UCL|$$aPamátník Karla Čapka (Stará Huť, Česko)$$7ko2003182843|61027
4|Národní museum|$$aNárodní muzeum (Praha, Česko)$$7kn20010709075|61027
4|České museum|$$aČeské museum (Praha, Česko)$$7ko2005275673|61027
4|Atlantis (nakladatelství)|$$aAtlantis - nakladatelské družstvo českých, moravských a slovenských autorů$$7ko2002150682|61027
4|Absynt (nakladatelství)|$$aAbsynt (vydavatelství)|61024
4|8lidí (soubor)|$$a8lidí (umělecká skupina)|61024
3|Volvox globator OPRAVA UCL|$$aVolvox Globator (nakladatelství)$$7xx0246174|61027
3|Volvox Globator (nakladatelství) OPRAVA UCL|$$aVolvox Globator (nakladatelství)$$7xx0246174|61027
3|Viola (Praha) OPRAVA UCL|$$aDivadlo Viola$$7kn20030318004 |61027
3|Viola|$$aDivadlo Viola$$7kn20030318004 |61027
3|Vesnické divadlo (Praha)|$$aVesnické divadlo$$7av2016918387|61027
3|Tatrín (spolek)|$$aTatrín (Slovensko, spolek)|61024
3|Tatrín|$$aTatrín (Slovensko, spolek)|61024
3|Svobodná Evropa (Mnichov) OPRAVA UCL|$$aRadio Free Europe$$7kn20010711375|61027
