ceny;Kódy;;;;;;;
1||První čtení (literární pořad);;;;;;;;
1||Soutěž mladých básníků (literární soutěž) OPRAVA UCL;;;;;;;;
1||Literární Luhačovice (seminář) (1997 : Luhačovice, Česko);;;;;;;;
1||Cesta Jana Hanče;;;;;;;;
1||Ty děti mně největší starost dělají- (Osudy potomků Boženy Němcové ve fotografiích - nejen z ateliéru Šechtl & Voseček (výstava) (Tábor, Česko);;;;;;;;
1||Le Prix Nobel;;;;;;;;
1||Svět knihy 2002 (knižní veletrh) (2002 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Celostátní konference československých spisovatelů (1. : 1954 : Praha, Česko);;;;;;;;
1||Litera (literární cena) (2003);;;;;;;;
1||Divadelní vlak do Prahy (2013 : Bělehrad, Srbsko);;;;;;;;
1||Medaile Za zásluhy II. stupně;;;;;;;;
1||Odraz první světové války v umění a vědě (vědecká konference) (2003 : České Budějovice, Česko) OPRAVA UCL;;;;;;;;
1||Cena Ivony Březinové (1. : 2019 : Praha, Česko);;;;;;;;
1||Cena Marka Twaina;;;;;;;;
1||Ein "hinternationaler" Schriftsteller aus Böhmendritte internationale Johannes-Urzidil-Konferenz (2010 : Ústí nad Labem, Česko);;;;;;;;
1||Česká bible v průběhu staletí (výstava) (2003 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Sváry zření. Fazety modernity na přelomu 19. a 20. století (výstava) (2009 : Ostrava, Česko) OPRAVA UCL;;;;;;;;
1||Počáteční čtení: čtu a stávám se čtenářem (konference);;;;;;;;
1||[Dílo J. L. Borgese] (studentské sympozium) (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Současnost literatury pro děti a mládež (konference) (2006 : Liberec, Česko) OPRAVA UCL;;;;;;;;
1||Mezinárodní setkání spisovatelů a pracovníků dětské literatury (konference) (1964 : Praha, Česko);;;;;;;;
1||Cena Listů Pelikán;;;;;;;;
1||Tabook (4. : 2015 : Tábor, Česko);;;;;;;;
1||Jiří Brdečka: 100 let (výstava);;;;;;;;
1||St. Olav-Medaille (cena) OPRAVA UCL;;;;;;;;
1||Regionální cena Miroslava Ivanova OPRAVA UCL;;;;;;;;
1||Vojtěch Mašek - Komiksy (2012 : Zlín);;;;;;;;
1||Festival ilustrace a komiksu FIK (4. : 2019 : Ústí nad Labem);;;;;;;;
1||Moderne in der deutschen und der tschechischen Literatur (sympozium) (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Kultura jako stimul a oponent politických cílů (Česko-slovensko-německé kontakty na poli kultury od druhé poloviny 19. století do současnosti) (konference Česko-německé a Slovensko-německé komise historiků) (2004 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Nakladatelská cena Olympie (nakladatelská cena);;;;;;;;
1||Šrámkova Sobotka (23.) OPRAVA UCL;;;;;;;;
1||Studentská konference. Kniha, filmový pás, internet (2011);;;;;;;;
1||Cena J. L. Zieglera;;;;;;;;
1||Mezinárodní divadelní festival (3. : 1956 : Paříž, Francie) OPRAVA UCL;;;;;;;;
1||Cena města Osnabrück;;;;;;;;
1||Jaromír 99: Nechte mě tady! (výstava);;;;;;;;
1||Epigram 2006 (autorská soutěž) (2006 : Havlíčkův Brod, Česko) OPRAVA UCL;;;;;;;;
1||Přátelství Otokara Březiny a Františka Bílka (2012 : Česko);;;;;;;;
1||ENCWP OPRAVA UCL;;;;;;;;
1||Oddělení dějin divadla Uměnovědného muzea MZM (2017 : Brno, Česko);;;;;;;;
1||Mírová cena E. M. Remarquea (1997 : Osnabrück, Německo) OPRAVA UCL;;;;;;;;
1||Půlstoletí muzea knihy (výstava) (2007 : Žďár nad Sázavou, Česko) OPRAVA UCL;;;;;;;;
1||Svět knihy Praha 2007 (veletrh) (2007) OPRAVA UCL;;;;;;;;
1||UK International Radio Drama Festival (4.: 2018 : Herne Bay, Velká Británie);;;;;;;;
1||Libri 2001 (16. : 2001 : Olomouc, Česko);;;;;;;;
1||BookFan OPRAVA UCL;;;;;;;;
1||Charta 77. Od obhajoby lidských práv k demokratické revoluci (konference) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Křesťanská kniha roku (anketa) (2009);;;;;;;;
1||Inter arma... scientia. První světová válka a věda (pracovní seminář) (2000 : Praha, Česko);;;;;;;;
1||Baroko a osvícenství na českém východě (konference) (1999 : Rychnov nad Kněžnou, Česko);;;;;;;;
1||Konference o strukturalismu (1961 : Brno, Česko);;;;;;;;
1||Čtenářská gramotnost a projektové vyučování (projekt);;;;;;;;
1||Inverze (festival) 2018 : Ostrava, Česko);;;;;;;;
1||Daniel Reynek - Nové objevy. Fotografie (výstava) (2008 : Telč, Česko) OPRAVA UCL;;;;;;;;
1||Bítov '99 (4. : 1999 : Bítov, Česko);;;;;;;;
1||Divadelní lázně (festival) (2018 : Praha, Česko);;;;;;;;
1||Poláčkovy literární dny OPRAVA UCL;;;;;;;;
1||Václav Havel, spisovatel a dramatik (konference) (1999 : Brno, Česko);;;;;;;;
1||[Zeyerovské sympozium] (1988 : Roztoky u Prahy, Česko);;;;;;;;
1||[Konference Svazu československých filmových a televizních umělců] (konference) (1968 : Praha, Česko);;;;;;;;
1||Aventinum 1919-1949. Příběh nakladatele Otakara Štorcha-Mariena (výstava) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||[Das Münchner Bohemisten-Treffen] (3. bohemistické setkání) (1999 : München, Německo) OPRAVA UCL;;;;;;;;
1||Život a doba spisovatele Karla Čapka (výstava) (2010 : Opole, Polsko) OPRAVA UCL;;;;;;;;
1||Knihozem (projekt);;;;;;;;
1||Potulný dělník (festival poezie) (2003 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Historická zkušenost druhé světové války a odpovědnost spisovatelů za osud svého národa i celého lidstva v podmínkách uvolňování napětí (konference) (Moskva, Rusko) OPRAVA UCL;;;;;;;;
1||Międzynarodowa Galicyjska Jesień Literacka 2008;;;;;;;;
1||[Porada o textologických otázkách] (seminář) (1968 : Trenčianské Teplice, Slovensko) OPRAVA UCL;;;;;;;;
1||Robert-Bosch-Stiftung (cena) (2001) OPRAVA UCL;;;;;;;;
1||Mystfest;;;;;;;;
1||Podzimní knižní trh (22. : 2012 : Havlíčkův Brod, Česko);;;;;;;;
1||Morseogramy, nonsensy, kaligramy (2016 : Třebíč, Česko);;;;;;;;
1||O Skrzydlo Ikara OPRAVA UCL;;;;;;;;
1||Znovuobjevené Krušnohoří (výstava) (2005 - 2006);;;;;;;;
1||Dream Factory Ostrava (festival) (11. : 2019 : Ostrava, Česko);;;;;;;;
1||Dopište Václava Grubera! (soutěž) (2010 : Česko);;;;;;;;
1||Plzeň magická (akce) (2009 : Plzeň, Česko);;;;;;;;
1||Slam poetry (soutěž v přednesu) OPRAVA UCL;;;;;;;;
1||Bimba - dobrodružství Bohumila Konečného (výstava) (2008 : Praha, Česko);;;;;;;;
1||Z tradic slovanské kultury v Čechách, Sázava a Emauzy v dějinách české kultury (konference) (1972) OPRAVA UCL;;;;;;;;
1||Měsíc autorského čtení (festival) (2010 Brno, Ostrava, Česko);;;;;;;;
1||J. V. Sládek 1845 - 1995 (seminář pořádaný katedrou českého jazyka a literatury Pedagogické faulty v Plzni) (1997 : Zbiroh, Česko) OPRAVA UCL;;;;;;;;
1||Literární Strašice Karla Vokáče (1. : 2005);;;;;;;;
1||Literární soutěž Šrámkova Sobotka (soutěž);;;;;;;;
1||[Život a dílo Ladislava Stehlíka] (výstava) (1997 : České Budějovice, Česko) OPRAVA UCL;;;;;;;;
1||Festival spisovatelů Praha (festival) (2004 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Od země přes kopec do nebe (výstava) (2004 : Litoměřice, Česko) OPRAVA UCL;;;;;;;;
1||O líné babičce (křest knihy) (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Konference Nadace Beskydy (4. : 2015 : Strž, Česko);;;;;;;;
1||Česká bible v průběhu staletí OPRAVA UCL;;;;;;;;
1||Státní cena za literaturu 1996;;;;;;;;
1||Josef Čapek a kniha Brno 19. 10. 1956;;;;;;;;
1||Bilance 2009 (přehlídka rozhlasových pořadů) (2009 : Ždáň, Česko) OPRAVA UCL;;;;;;;;
1||Zpěv z temného kouta;;;;;;;;
1||Czechoslovakia - 1918 to 1988. Seven Decades form Independence (1988 : Toronto, Canada);;;;;;;;
1||[Slavnostní shromáždění k 40. výročí založení muzea] (1997 : Žďár nad Sázavou, Česko) OPRAVA UCL;;;;;;;;
1||Sjezd Svazu čs. spisovatelů (sjezd) (2. : 1956 OPRAVA UCL;;;;;;;;
1||Umění a věda v době Juana Caramuela z Lobkovic (konference) (2006 : Hradec Králové, Česko);;;;;;;;
1||Státní cena za literaturu 2005 OPRAVA UCL;;;;;;;;
1||Sprachwechsel - Sprache und Identität (1996 : Lipsko, Německo);;;;;;;;
1||Libri 2002 (knižní trh) (Olomouc, Česko);;;;;;;;
1||Posvátná místa v literatuře (literárněvědná konference) (2007 : Gietrzwald, Polsko);;;;;;;;
1||Anticena Skřipec (2015 : Praha, Česko);;;;;;;;
1||Femina OPRAVA UCL;;;;;;;;
1||Živé Literárky;;;;;;;;
1||Ortenova Kutná Hora (festival poezie) (1999 : Kutná Hora, Česko) OPRAVA UCL;;;;;;;;
1||Poohří (Sídla - Správa - Společnost) (konference) (2010 : Louny, Česko) OPRAVA UCL;;;;;;;;
1||Cena Nadace Českého literárního fondu;;;;;;;;
1||pětiletý hospodářský plán (1. : 1949-1953);;;;;;;;
1||Text v pohybu (výzkumný projekt) OPRAVA UCL;;;;;;;;
1||Kresby a grafiky ze sbírky Galerie Zlatá husa 1918-1938 (výstava) (2010 : Praha, Česko);;;;;;;;
1||Literatura, technologie, média (kolokvium) (2014 : Praha, Česko);;;;;;;;
1||Výroční cena Nadace Český literární fond 2000 (literární cena);;;;;;;;
1||Když císař umírá (výstava) (2016-2017 : Praha, Česko);;;;;;;;
1||Den radia;;;;;;;;
1||EKG (literárněhudební kabaret) OPRAVA UCL;;;;;;;;
1||Mezinárodní den divadla;;;;;;;;
1||Spisovnost a nespisovnost (mezinárodní konference) (2004 : Šlapanice, Česko) OPRAVA UCL;;;;;;;;
1||O goticismech: obraznost, hrůza a krutost (mezinárodní interdisciplinární konference) (2001 : Lódž, Polsko) OPRAVA UCL;;;;;;;;
1||Konference Svazu československých spisovatelů (1950 : Praha);;;;;;;;
1||Sjezd Svazu československých spisovatelů (1. : 1946);;;;;;;;
1||Svět knihy (knižní veletrh a literární festival) (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Literární jaro Zlín;;;;;;;;
1||Samizdat. Alternativní kultura ve střední a východní Evropě - šedesátá až osmdesátá léta 20. století (výstava) (2002 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Josef Hodek & Josef Váchal: žák a jeho mistr (výstava) (2012 : Plzeň, Česko);;;;;;;;
1||Řehečská slepice;;;;;;;;
1||Knižní svět Bohumila Hrabala (2017 : Nymburk, Česko);;;;;;;;
1||Festival divadel Moravy a Slezska (16. : 2016 : Český Těšín, Česko);;;;;;;;
1||Jiří Suchý & Jiří Šlitr: Ohlédnutí za výtvarnou tvorbou legendární dvojice (výstava) (2016 : Praha, Česko);;;;;;;;
1||Podtrženo: grafické práce, ilustrace, autorské knihy, volná tvorba (výstava) (2018 : Plzeň, Česko);;;;;;;;
1||Literární festival (2. : 2003 : Zlín, Česko; Otrokovice, Česko);;;;;;;
1||Čtení Mikulov (projekt);;;;;;;;
1||Halasův Kunštát (30.) OPRAVA UCL;;;;;;;;
1||Medaile Josefa Hlávky;;;;;;;;
1||Paměť žen (mezinárodní projekt vedený Gender Studies) OPRAVA UCL;;;;;;;;
1||Epigram 2006 OPRAVA UCL;;;;;;;;
1||Karel Čapek - utopie a realita (výstava);;;;;;;;
1||Konference o teorii odborného překladu a tlumočení (konference) (1972 : Nitra, Slovensko);;;;;;;;
1||Život a dílo Otokara Březiny (výstava) (2011 : Brno, Česko);;;;;;;;
1||Literární soutěž Broumovsko (2002 : Broumov, Česko);;;;;;;;
1||Casanova v Čechách (výstava) (1998 : Praha, Česko);;;;;;;;
1||Umění a lid (přednáška) (1945);;;;;;;;
1||Muttertheater = Mateřské divadlo (výstava) (1996-1997 : Praha, Česko);;;;;;;;
1||Padesát let moravské nederlandistiky v tisíciletých vztazích mezi Moravou a Nizozemím (kongres) (1997 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Šrámkova Sobotka (festival) (49. : 2005 : Sobotka, Česko) OPRAVA UCL;;;;;;;;
1||Dětská kniha v osvobozené republice (výstava) (1955);;;;;;;;
1||[Večer u příležitosti vydání almanachu Mýma očima] (1998 : Jičín, Česko);;;;;;;;
1||Magnesia Litera (soutěž) (2008) OPRAVA UCL;;;;;;;;
1||Český literární fond (nadace) OPRAVA UCL;;;;;;;;
1||Povídka roku 2007 (literární soutěž);;;;;;;;
1||Odznak vzorného čtenáře;;;;;;;;
1||Praha '95 (knižní veletrh);;;;;;;;
1||Noc literatury (akce) (7. : 2020 : Plzeň, Česko);;;;;;;;
1||Svět knihy (veletrh) (2008 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Artis bohemiae amicis;;;;;;;;
1||Pocta zeměměřiči K. (výstava) (2014 : Praha, Česko);;;;;;;;
1||Cena Ferdinanda Vaňka (soutěž) (4 : 2019 : Česko);;;;;;;;
1||Josef Florian - knížky ze Staré Říše (výstava) (1998 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Radůj se duše a buď veselá aneb Kramářské tisky z Památníku Petra Bezruče (výstava) (2018 : Opava, Česko);;;;;;;;
1||Generace avantgardy (výstava) OPRAVA UCL;;;;;;;;
1||Bezručova Opava (konference) (42. : 1999;;;;;;;;
1||Sovův Pacov (soutěž) (1963) OPRAVA UCL;;;;;;;;
1||Textival (2016 : Göteborg, Švédsko);;;;;;;;
1||Česká vize - pohled do budoucnosti České republiky (projekt, anketa) (2009) OPRAVA UCL;;;;;;;;
1||Ikaros (soutěž) (2002 : Praha, Česko);;;;;;;;
1||Magnesia Litera (cena) (2003) OPRAVA UCL;;;;;;;;
1||Fórum Společnosti Else Laskerové-Schülerové (fórum) (2004 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Copyright & Art (konference) (2005 : Bielefeld, Německo);;;;;;;;
1||Mistři italské grafiky šestnáctého až osmnáctého století (výstava) (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Romantismus v české a polské literatuře = Romantyzm w czeskiej i polskiej literaturze (konference) (1999 : Opava, Česko);;;;;;;;
1||Richard Sullivan Prize for Fiction;;;;;;;;
1||[Mírový kongres] (kongres) (1949 : New York, USA) OPRAVA UCL;;;;;;;;
1||Výroční cena nakladatelství Albatros;;;;;;;;
1||Poezie bez hranic (mezinárodní setkání básníků z 11 zemí) (2001 : Olomouc, Česko) OPRAVA UCL;Kuba;;;;;;;
1||Jan Kollár - pěvec slovanské vzájemnosti (výstava) (1952 : Praha);;;;;;;;
1||Divadelní festival Kutná hora;;;;;;;;
1||Růžová zahrádka (výstava) OPRAVA UCL;;;;;;;;
1||Současná česká a ruská literatura (výstava);;;;;;;;
1||Pozvání do světa sourozenců Čapkových (akce) (2018 : Hronov, Česko);;;;;;;;
1||Vinný kámen (křest knihy) (Brno, Česko);;;;;;;;
1||Od Bibliotéky mládeže k Mateřídoušce (výstava) OPRAVA UCL;;;;;;;;
1||Konference o Petru Bezručovi (1952 : Opava);;;;;;;;
1||Skupova Plzeň (přehlídka profesionálních loutkových divadel) OPRAVA UCL;;;;;;;;
1||Nejkrásnější obálka roku 2011;;;;;;;;
1||Jiří Kuběna. Masky, kresby, obrazy. (výstava) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Bilance 2010 (19. ročník tvůrčího setkání a rozhlasové přehlídky pořadů umělecké slovesnosti) (2010 : Ždáň, Česko) OPRAVA UCL;;;;;;;;
1||Topičův dům - nakladatelské příběhy 1883-1949 (výstava) (1993 Praha, Česko);;;;;;;;
1||Literární soutěž Klementa Bochořáka pro mladou poezii (literární soutěž) (Vranov nad Dyjí, Česko);;;;;;;;
1||Konvence ve vědě a filosofii (mezioborový seminář) (1997 : Praha, Česko);;;;;;;;
1||Slovo a tvar (výstava) (2006) OPRAVA UCL;;;;;;;;
1||Poezie na drátě (mezinárodní festival) OPRAVA UCL;;;;;;;;
1||Fantasy and myth in the anthropocene (konference) (2018 : Brno, Česko);;;;;;;;
1||Hrabal Habbal (soutěž) (Maďarsko);;;;;;;;
1||Ars Poetica (festival) (2008);;;;;;;;
1||Populární literatura v české a slovenské kultuře po roce 1945 (konference) (Opava, Česko) OPRAVA UCL;;;;;;;;
1||Akademický týden (každoroční setkání katolického studentstva);;;;;;;;
1||Literair Paspoort (festival) (2002 : Haag, Nizozemsko);;;;;;;;
1||Poezie pro cestující (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Konference o leninismu (1970);;;;;;;;
1||Literární Františkovy Lázně (literární soutěž);;;;;;;;
1||Podzimní knžní trh (knižní trh) (Havlíčkův Brod, Česko) OPRAVA UCL;;;;;;;;
1||ARSkontakt (výstava);;;;;;;;
1||Exile, Language and Identity (sympozium v rámci mezinárodní konference Exil 2001) (2001);;;;;;;;
1||Medaile mezinárodního sdružení Ohnivá republika II. stupně OPRAVA UCL;;;;;;;;
1||Mezinárodní knižní veletrh (knižní veletrh) (1999 : Lipsko, Německo) OPRAVA UCL;;;;;;;;
1||Po stopách svatých (literární soutěž) OPRAVA UCL;;;;;;;;
1||Slam poetry (recitační soutěž) (2004 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||O železnou rukavici lorda Trollslayera (3. : 2001 : Praha, Česko);;;;;;;;
1||Lidové dřevoryty kramářských písní (výstava) (Kuks, Česko);;;;;;;;
1||Cena děkana Pedagogické fakulty UK;;;;;;;;
1||Literární život v neuralgických obdobích českých dějin (sympozium) (2005 : Praha, Česko);;;;;;;;
1||Suk 2000 (Čteme všichni) (anketní soutěž) OPRAVA UCL;;;;;;;;
1||Sbohem a řetěz (koncert) (2013 : Praha, Česko);;;;;;;;
1||Mezinárodní knižní veletrh (1998 : Lipsko, Německo) OPRAVA UCL;;;;;;;;
1||Literární Zarafest (Děčín, Česko);;;;;;;;
1||[Já, svoboda mladá] (slavnost) OPRAVA UCL;;;;;;;;
1||Faith and Writing (festival) (2008 : Grand Rapids, USA) OPRAVA UCL;;;;;;;;
1||Božena Němcová / Život - dílo - doba (studentská konference) (2005 : Česká Skalice, Česko);;;;;;;;
1||Láska a Věda (akce);;;;;;;;
1||Evropa píše (sympozium) (Hamburk, Německo) OPRAVA UCL;;;;;;;;
1||Evropský festival autorů románových prvotin (festival) (2005 : Kiel, Německo) OPRAVA UCL;;;;;;;;
1||S Bohumilem na věčné časy (výstava) (Nymburk, Česko);;;;;;;;
1||Čapkovy kapsy (televizní projekt) OPRAVA UCL;;;;;;;;
1||Beyond Preconceptions. The Sixties Experiment/ Bez předsudků. Experiment 60. let (výstava) (2000);;;;;;;;
1||Medaile Za zásluhy (2000) OPRAVA UCL;;;;;;;;
1||Křesťanská kniha roku (anketa) (2009) OPRAVA UCL;;;;;;;;
1||Soutěž vzpomínkových, historických a dokumentačních prací k dějinám prvního a druhého odboje OPRAVA UCL;;;;;;;;
1||Básník srdce a světa (výstava) (1961);;;;;;;;
1||Kratochvílení 2017: V kruhu (2017 : Kratochvíle, Česko);;;;;;;;
1||Výroční cena za rok 1996 (nakladatelská cena) OPRAVA UCL;;;;;;;;
1||Německy psaná literatura jako tvůrce a zprostředkovatel české a slovenské společenské reality (kolokvium) (1982 : Liblice, Česko);;;;;;;;
1||Franz Kafka (výstava) (Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||Dny české poezie;;;;;;;;
1||Zdeněk Miler - dětem (výstava) (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Bohumil Hrabal a divadlo (výstava) (2001 : Nymburk, Česko) OPRAVA UCL;;;;;;;;
1||30 rokov vývinu českej a slovenskej literatúry v novej spoločenskej realite (konference) (1978 : Berlín, Německo);;;;;;;;
1||Trpaslík v evropské kultuře (konference) (2004 : Ústí nad Labem, Česko) OPRAVA UCL;;;;;;;;
1||Zlatý brk aneb Odpolední počteníčko (literární soutěž);;;;;;;;
1||[Výstava pařížských surrealistů] (výstava) (Československo) OPRAVA UCL;;;;;;;;
1||Měsíc československo-sovětského přátelství 1953;;;;;;;;
1||Cena Divadelních novin (16. : 2016 : Praha, Česko);;;;;;;;
1||Moje Libeň - Libeň k nedožitým 95. narozeninám spisovatele Bohumila Hrabala (výstava) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Enrique Stanko Vráz v Číně (výstava fotografií) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Setkání spisovatelů (2003 : Luhačovice, Česko) OPRAVA UCL;;;;;;;;
1||Halasové: Otec a syn - proletář a básník (výstava) (2006 : Rajhrad, Česko);;;;;;;;
1||Literární jaro (9. : 2018 Vsetín, Česko);;;;;;;;
1||Suk '99 - Čteme všichni OPRAVA UCL;;;;;;;;
1||Sjezd mladých československých spisovatelů (1956 : Dobříš, Česko);;;;;;;;
1||Šrámkův Písek (19.) OPRAVA UCL;;;;;;;;
1||Den vína (2004) OPRAVA UCL;;;;;;;;
1||Končit zase znovu: Festival spisovatelů 1991-1997 (fotografická výstava);;;;;;;;
1||Avantgarda o mnoha médiích - Josef Bartuška a skupina Linie 1931 - 1939 (2004 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Onen svět (výstava) (2014-2015 : Praha, Česko);;;;;;;;
1||Skřipeček (překladatelská anticena) (2003) OPRAVA UCL;;;;;;;;
1||Kniha roku;;;;;;;;
1||Teorie a praxe politického katolicismu (konference) (2007 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||Šrámkova Sobotka (literární soutěž) (2004) OPRAVA UCL;;;;;;;;
1||Poetry for Robots (projekt);;;;;;;;
1||100 let Naší řeči (2017 : Praha, Česko);;;;;;;;
1||PRALIT (projekt);;;;;;;;
1||Autogramiáda u příležitosti 4. vydání knihy (1998 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Světová cena Nadace Simone a Cino del Duca (2009) OPRAVA UCL;;;;;;;;
1||Státní cena Klementa Gottwalda (ocenění) OPRAVA UCL;;;;;;;;
1||Modré hoře plamene (2017 : Praha, Česko);;;;;;;;
1||Příběh básní z koncentračního tábora (projekt);;;;;;;;
1||Čteme všichni (akce zaměřená na rozvoj čtenářství) OPRAVA UCL;;;;;;;;
1||Národy a jejich jazyky dnes a v budoucnosti (beseda) (1998 : Varnsdorf, Česko);;;;;;;;
