NUSKA, Bohumil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=831;* 5. 11. 1932;České Budějovice;;
NÝVLT, Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=939;* 28. 9. 1930;Červený Kostelec;† 16. 8. 1999;Praha
OBELISK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1811;1955 - 1968; 1968 - 1973; 1991 - 1994;;;
OBRATNÍK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=171;1994 - 1999;;;
OBRTEL, Vít;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1089;* 22. 3. 1901;Olomouc;† 12. 6. 1988;Praha
OBRYS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=172;1981 - 1990;;;
OBSAH;http://slovnikceskeliteratury.cz/showContent.jsp?docId=174;1981 - 1989;;;
OBST, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=943;* 19. 2. 1926;Malacky (Slovensko);† 15. 1. 1980;Hradec Králové
OBZORY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=175;1945 - 1948;;;
ODEHNAL, Ivo;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1091;* 4. 4. 1936;Valašské Klobouky;;
ODEON;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1362;1953 - 1995; 1996 - 1999; 2000 - (dosud);;;
O DIVADLE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=169;1986 - 1990;;;
OHNICE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=176;1947 - 1947;;;
OHNISKO, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1368;* 16. 7. 1965;Brno;;
OCHOVÁ, Sheila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=832;* 12. 3. 1940;Redhill (Velká Británie);† 22. 8. 1999;(Německo)
O KNIHÁCH A AUTORECH;http://slovnikceskeliteratury.cz/showContent.jsp?docId=170;1954 - 1990;;;
OKNO DOKOŘÁN;http://slovnikceskeliteratury.cz/showContent.jsp?docId=178;1972 - 1972;;;
OKO;http://slovnikceskeliteratury.cz/showContent.jsp?docId=179;1992 - 1993;;;
OLIČ, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=528;* 23. 4. 1947;Horní Libina;;
OLYMPIA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1820;1954 - (dosud);;;
OPASEK, Anastáz;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1092;* 20. 4. 1913;Vídeň (Rakousko);† 24. 8. 1999;Rohr (Německo)
OPELÍK, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=529;* 21. 10. 1930;Olomouc;;
OPUS BONUM;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1748;1972 - (dosud);;;
ORBIS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1849;1921 - 1997;;;
ORIENTACE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=180;1966 - 1970;;;
OSOLSOBĚ, Ivo;http://slovnikceskeliteratury.cz/showContent.jsp?docId=944;* 26. 3. 1928;Brno;† 27. 9. 2012;Brno
OSTRAVSKÝ KULTURNÍ MĚSÍČNÍK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=181;1976 - 1990;;;
OSVĚTA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1874;1951 - 1953;;;
OTÁZKY DIVADLA A FILMU;http://slovnikceskeliteratury.cz/showContent.jsp?docId=182;1945 - 1950;;;
OTČENÁŠEK, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=833;* 19. 11. 1924;Praha;† 24. 2. 1979;Praha
OTRADOVICOVÁ, Jarmila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=612;* 27. 8. 1908;Praha;† 16. 3. 1996;Praha
OTRUBA, Mojmír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=530;* 18. 9. 1923;Mladá Boleslav;† 8. 6. 2003;Praha
OUŘEDNÍK, Patrik;http://slovnikceskeliteratury.cz/showContent.jsp?docId=531;* 23. 4. 1957;Praha;;
PÁLENÍČEK, Ludvík;http://slovnikceskeliteratury.cz/showContent.jsp?docId=945;* 16. 7. 1904;Kroměříž;† 13. 5. 1991;Kroměříž
PALIVEC, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1093;* 7. 10. 1886;Zbirov (dnes Zbiroh);† 30. 1. 1975;Praha
PAMÁTNÍK PETRA BEZRUČE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1838;1956 - (dosud);;;
PÁNEK, Fanda;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1094;* 2. 11. 1949;Praha;;
PANORAMA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=183;1923 - 1942; 1945 - 1951;;;
PANORAMA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1827;1978 - 1994;;;
PAPOUŠEK, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1628;* 19. 12. 1957;České Budějovice;;
PÁRAL, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=470;* 10. 8. 1932;Praha;;
PAŘÍZEK, Ladislav Mikeš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=613;* 19. 11. 1907;České Budějovice;† 28. 3. 1988;Praha
PASEKA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1818;1990 - (dosud);;;
PAŠEK, Mirko;http://slovnikceskeliteratury.cz/showContent.jsp?docId=614;* 21. 6. 1910;Praha;† 6. 2. 2002;Praha
PATERNOSTER;http://slovnikceskeliteratury.cz/showContent.jsp?docId=184;1983 - 1992;;;
PATOČKA, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=532;* 1. 6. 1907;Turnov;† 13. 3. 1977;Praha
PÁVEK, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=471;* 1. 10. 1941;Veselí nad Lužnicí;;
PAVEL, Ota;http://slovnikceskeliteratury.cz/showContent.jsp?docId=834;* 2. 7. 1930;Praha;† 31. 3. 1973;Praha
PAVLÍČEK, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=946;* 20. 11. 1923;Lukov (u Zlína);† 29. 9. 2004;Praha
PAVLÍK, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=947;* 24. 3. 1923;Bílovice nad Svitavou;† 15. 6. 2012;Stará Boleslav
PAVLÍK, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=472;* 9. 5. 1933;Netolice;† 30. 12. 2012;Prachatice
PAWLOWSKÁ, Halina;http://slovnikceskeliteratury.cz/showContent.jsp?docId=835;* 21. 3. 1955;Praha;;
PAZOUREK, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=615;* 18. 8. 1907;Brno;† 11. 2. 1987;Brno
PECKA, Dominik;http://slovnikceskeliteratury.cz/showContent.jsp?docId=533;* 4. 8. 1895;Čejkovice (u Hodonína);† 1. 5. 1981;Moravec (u Bystřice nad Pernštejnem)
PECKA, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=836;* 6. 12. 1928;Kližská Nemá (u Komárna, Slovensko);† 13. 3. 1997;Praha
PECHÁČEK, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=616;* 11. 4. 1909;Praha;† 22. 3. 1984;Praha
PECHÁČEK, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=473;* 6. 12. 1940;Litomyšl;;
PECHÁČKOVÁ, Františka;http://slovnikceskeliteratury.cz/showContent.jsp?docId=837;* 1. 8. 1904;Pašovice (u Uherského Brodu);† 19. 1. 1991;Praha
PECHAR, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=534;* 7. 5. 1929;Příbram;;
PEJŠA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=617;* 16. 3. 1912;Slatiňany (u Chrudimi);† 3. 10. 1991;Praha
PEKÁREK, Svatopluk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=838;* 2. 10. 1936;Ostrava;† 17. 6. 1996;Praha
PEKÁREK, Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=535;* 12. 9. 1907;Koloměřice (u Týna nad Vltavou);† 6. 10. 1982;Praha
PEKÁRKOVÁ, Iva;http://slovnikceskeliteratury.cz/showContent.jsp?docId=839;* 15. 2. 1963;Praha;;
PĚKNÝ, Tomáš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=618;* 8. 5. 1943;Praha;† 17. 11. 2013;
PELC, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=474;* 15. 4. 1957;Podbořany;;
PELC, Jaromír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1095;* 23. 5. 1952;Praha;;
PEROUTKA, Ferdinand;http://slovnikceskeliteratury.cz/showContent.jsp?docId=428;* 6. 2. 1895;Praha;† 20. 4. 1978;New York (USA)
PERSPEKTIVY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=185;1961 - 1966;;;
PEŘINOVÁ, Iva;http://slovnikceskeliteratury.cz/showContent.jsp?docId=948;* 5. 6. 1944;Roztoky (u Prahy);† 7. 11. 2009;
PEŠAT, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=536;* 4. 11. 1927;Místek (dnes Frýdek-Místek);† 29. 3. 2010;Praha
PETERKA, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1096;* 6. 3. 1944;Oříkov (u Sedlčan);;
PETIŠKA, Eduard;http://slovnikceskeliteratury.cz/showContent.jsp?docId=619;* 14. 5. 1924;Praha;† 6. 6. 1987;Mariánské Lázně
PETR, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1097;* 3. 1. 1969;Gottwaldov (dnes Zlín);;
PETRMICHL, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=537;* 23. 6. 1921;Klatovy;† 29. 2. 1964;Praha
PETROV;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1689;1990 - 2005;;;
PETRŮ, Eduard;http://slovnikceskeliteratury.cz/showContent.jsp?docId=538;* 16. 12. 1928;Olomouc;† 3. 3. 2006;Olomouc
PETŘÍČEK, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=539;* 21. 10. 1925;Vrchotovy Janovice (u Sedlčan);† 12. 6. 1996;Praha
PEYCHLOVÁ, Bohumíra;http://slovnikceskeliteratury.cz/showContent.jsp?docId=949;* 18. 2. 1935;Praha;;
PICK, Jiří Robert;http://slovnikceskeliteratury.cz/showContent.jsp?docId=950;* 4. 5. 1925;Praha;† 17. 3. 1983;Zbraslav (dnes Praha-Zbraslav)
PILAŘ, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=620;* 2. 6. 1904;Přibyslav;† 14. 1. 1980;Praha
PILAŘ, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1098;* 9. 9. 1917;Stříbřec (u Jindřichova Hradce);† 19. 10. 1996;Praha
PÍŠA, Antonín Matěj;http://slovnikceskeliteratury.cz/showContent.jsp?docId=541;* 10. 5. 1902;Volyně;† 26. 2. 1966;Praha
PIŠTORA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1099;* 12. 6. 1932;Pardubice;† 26. 9. 1970;Praha
PITÍNSKÝ, Jan Antonín;http://slovnikceskeliteratury.cz/showContent.jsp?docId=951;* 30. 10. 1955;Gottwaldov (dnes Zlín);;
PÍŽL, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1100;* 5. 11. 1961;Praha;;
PLACÁK, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1101;* 8. 1. 1964;Praha;;
PLAMEN;http://slovnikceskeliteratury.cz/showContent.jsp?docId=186;1959 - 1969;;;
PLEVA, Josef Věromír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=621;* 12. 8. 1899;Moravská Svratka (u Žďáru nad Sázavou, dnes součást města Svratka);† 7. 9. 1985;Brno
PLÍŠKOVÁ, Naděžda;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1384;* 6. 11. 1934;Rozdělov u Kladna;† 16. 9. 1999;Praha
PLÍVOVÁ-ŠIMKOVÁ, Věra;http://slovnikceskeliteratury.cz/showContent.jsp?docId=622;* 29. 5. 1934;Lomnice nad Popelkou;;
PLUDEK, Alexej;http://slovnikceskeliteratury.cz/showContent.jsp?docId=840;* 29. 1. 1923;Prostějov;† 7. 9. 2002;Praha
PLUHAŘ, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=841;* 16. 5. 1913;Brno;† 18. 6. 1991;Praha
POBEROVÁ, Slávka;http://slovnikceskeliteratury.cz/showContent.jsp?docId=623;* 20. 2. 1943;Dvůr Králové nad Labem;;
PODEŠVOVÁ, Marie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=842;* 24. 6. 1901;Praha;† 18. 10. 1994;Rožnov pod Radhoštěm
PODHRÁZKÝ, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=952;* 8. 10. 1943;Okříšky (u Třebíče);† 17. 3. 1990;Vídeň
PODOBY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=187;1967 - 1969;;;
POEZIE MIMO DOMOV;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1786;1975 - 1996;;;
POHANKOVÁ, Jana;http://slovnikceskeliteratury.cz/showContent.jsp?docId=624;* 5. 1. 1944;Praha;;
POHL, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=625;* 18. 5. 1918;Praha;† 30. 12. 1988;Praha
POHORSKÝ, Miloš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=542;* 3. 1. 1929;Praha;† 11. 5. 2013;Praha
POCHOP, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=843;* 16. 4. 1930;Horní Branná (u Vrchlabí);† 20. 8. 2000;Praha
POKORNÝ, Dalibor;http://slovnikceskeliteratury.cz/showContent.jsp?docId=844;* 31. 3. 1927;Charvátce (u Mladé Boleslavi);† 9. 12. 2004			(některé zdroje uvádějí 1. 12. 2004);Charvátce (u Mladé Boleslavi)
POKORNÝ, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=954;* 13. 11. 1920;Praha;† 23. 9. 1983;Praha
POKORNÝ, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1893;* 4. 4. 1967;Kroměříž;;
POLÁCH, Bohumír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=955;* 8. 11. 1899;Brno;† 11. 12. 1979;Brno
POLÁK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=543;* 10. 3. 1913;Praha;† 30. 4. 2003;Praha
POLÁK, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=544;* 26. 9. 1903;Kojetín;† 24. 8. 1956;Praha
POLAN, Bohumil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=545;* 18. 11. 1887;Plzeň;† 25. 7. 1971;Plzeň
POTULNÝ DĚLNÍK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=188;1998 - 2002;;;
PRÁCE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1671;1945 - 1998;;;
PRACHAŘ, Ilja;http://slovnikceskeliteratury.cz/showContent.jsp?docId=956;* 30. 4. 1924;Malenovice u Zlína;† 10. 8. 2005;Praha
PRAMENY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1847;1985 - 1989;;;
PRAŽÁK, Emil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=547;* 24. 11. 1924;Praha;;
PRAŽÁKOVÁ, Hana;http://slovnikceskeliteratury.cz/showContent.jsp?docId=626;* 13. 7. 1930;Turnov;† 4. 12. 2010;Brno
PRAŽSKÁ IMAGINACE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1815;1985 - 2005;;;
PRECLÍK, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=845;* 23. 5. 1929;Hradec Králové;† 3. 4. 2008;Praha
PREISNER, Rio;http://slovnikceskeliteratury.cz/showContent.jsp?docId=548;* 13. 11. 1925;Mukačevo (Podkarpatská Rus, nyní Ukrajina);† 2. 8. 2007;Indiana (USA)
PRESLER, Aleš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=475;* 14. 9. 1956;Praha;† 25. 3. 2019;
PRIMUS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1829;1990 - (dosud);;;
PRO A PROTI ´61–´63;http://slovnikceskeliteratury.cz/showContent.jsp?docId=258;1962 - 1964;;;
PROFIL;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1662;1957 - 1991;;;
PROCHÁZKA, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=846;* 4. 2. 1929;Ivančice (u Brna);† 20. 2. 1971;Praha
PROCHÁZKA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=847;* 20. 4. 1925;Plzeň-Doudlevce;† 19. 5. 1993;Praha
PROCHÁZKA, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=549;* 12. 6. 1942;Prešov (Slovensko);† 22. 2. 1997;Austin (USA)
PROCHÁZKOVÁ, Iva;http://slovnikceskeliteratury.cz/showContent.jsp?docId=957;* 13. 6. 1953;Olomouc;;
PROCHÁZKOVÁ, Lenka;http://slovnikceskeliteratury.cz/showContent.jsp?docId=848;* 24. 3. 1951;Olomouc;;
PROCHÁZKOVÁ, Markéta;http://slovnikceskeliteratury.cz/showContent.jsp?docId=627;* 25. 9. 1963;Praha;;
PROMĚNY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=190;1964 - 1991;;;
PROSTOR;http://slovnikceskeliteratury.cz/showContent.jsp?docId=191;1982 - (dosud);;;
PROŠKOVÁ, Hana;http://slovnikceskeliteratury.cz/showContent.jsp?docId=628;* 30. 11. 1924;Praha;† 4. 10. 2002;Praha
PROUZA, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1102;* 15. 7. 1944;Trutnov;;
PROVAZNÍK, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=849;* 31. 7. 1961;Ústí nad Labem;;
PROVAZNÍKOVÁ, Věra;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1274;* 17. 1. 1947;Praha;;
PRUŠÁKOVÁ, Marie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=850;* 27. 6. 1903;Praha;† 30. 3. 2004;Dobříš
PŘIBSKÝ, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=629;* 20. 1. 1932;Přibyslav;;
PŘIDAL, Antonín;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1103;* 13. 10. 1935;Prostějov;† 7. 2. 2017;Brno
PSÍ VÍNO;http://slovnikceskeliteratury.cz/showContent.jsp?docId=193;1997 - (dosud);;;
PSŮTKOVÁ, Zdeňka;http://slovnikceskeliteratury.cz/showContent.jsp?docId=630;* 30. 7. 1929;Chodov (u Domažlic);† 30. 6. 2001;Praha
PTÁČEK, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=851;* 20. 8. 1908;Nymburk;† 1. 12. 1974;České Budějovice
PTÁČNÍK, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=852;* 27. 8. 1921;Břeclav;† 1. 5. 2002;Praha
PUJMAN, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=853;* 8. 2. 1929;Praha;† 28. 8. 1989;Praha
PUJMANOVÁ, Marie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=854;* 8. 6. 1893;Praha;† 19. 5. 1958;Praha
PULS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1908;1968 - 1971;;;
PUTÍK, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=855;* 25. 7. 1923;Most;† 31. 10. 2013;Praha
PUTNA, Martin C.;http://slovnikceskeliteratury.cz/showContent.jsp?docId=550;* 30. 5. 1968;Písek;;
PYTLÍK, Radko;http://slovnikceskeliteratury.cz/showContent.jsp?docId=551;* 8. 10. 1928;Praha;;
RADOK, Alfréd;http://slovnikceskeliteratury.cz/showContent.jsp?docId=959;* 17. 12. 1914;Koloděje nad Lužnicí;† 22. 4. 1976;Vídeň (Rakousko)
RAFAJ, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=856;* 25. 4. 1934;Zubří (u Rožnova pod Radhoštěm);† 5. 12. 1987;Opava
RAFAJ, Oldřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1289;* 25. 4. 1934;Zubří (u Rožnova pod Radhoštěm);† 29. 4. 2010;Praha
RACHLÍK, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=960;* 16. 9. 1904;Nymburk;† 13. 2. 1980;Praha
RÁKOS, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=476;* 3. 6. 1956;Praha;† 3. 4. 1994;Praha
RAMBOUSEK, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1918;* 26. 12. 1927;Jihlava;† 4. 11. 2018;Brno
RAMBOUSEK, Ota;http://slovnikceskeliteratury.cz/showContent.jsp?docId=857;* 21. 1. 1923;Praha;† 3. 6. 2010;Praha
RÁŽ, Roman;http://slovnikceskeliteratury.cz/showContent.jsp?docId=477;* 28. 5. 1935;Praha;;
REICHEL, Tomáš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1350;* 20. 9. 1971;Boskovice;;
REINER, Martin;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1912;* 1. 8. 1964;Brno;;
REJNUŠ, Miloš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=961;* 25. 4. 1932;Brno;† 13. 9. 1964;Brno
REJŽEK, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1104;* 21. 6. 1954;České Budějovice;;
RENČ, Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=962;* 28. 11. 1911;Vodochody (u Roudnice nad Labem);† 30. 4. 1973;Brno
REPERTOÁR MALÉ SCÉNY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=194;1963 - 1971;;;
REVUE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=196;1954 - 1955;;;
REVUE K;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1921;1981 - 1995;;;
REVUE NAPĚTÍ A HUMORU;http://slovnikceskeliteratury.cz/showContent.jsp?docId=197;1978 - 1980;;;
REVUE SMARAGD;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1652;1969 - 1970;;;
REYNEK, Bohuslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1105;* 31. 5. 1892;Petrkov (u Německého, dnes Havlíčkova Brodu);† 28. 9. 1971;Petrkov
RICHTEROVÁ, Sylvie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=858;* 20. 8. 1945;Brno;;
RITTER, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1783;* 20. 1. 1950;Olomouc;;
RMEN;http://slovnikceskeliteratury.cz/showContent.jsp?docId=198;1995 - 1996;;;
ROK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=199;1985 - 1985; 1990 - 1993;;;
ROMANSKÁ, Lydie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1106;* 12. 9. 1943;Polanka nad Odrou;;
ROMPORTLOVÁ, Ludmila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=631;* 13. 4. 1924;Turnov;;
ROSENBAUM, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=478;* 27. 11. 1945;Beroun;;
ROTREKL, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1107;* 1. 10. 1920;Brno;† 9. 6. 2013;Brno
ROTTEROVÁ, Božena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=632;* 26. 2. 1921;Zbraslav nad Vltavou;† 12. 11. 1980;Praha
ROZETA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=200;1991 - 1991;;;
ROZHOVORY 36;http://slovnikceskeliteratury.cz/showContent.jsp?docId=201;1953 - 1954;;;
ROZLET;http://slovnikceskeliteratury.cz/showContent.jsp?docId=202;1954 - 1955;;;
ROZMLUVY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=203;1983 - 1987;;;
ROZMLUVY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1777;1982 - (dosud);;;
RUDIŠ, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1374;* 8. 6. 1972;Turnov;;
RUDOLF, Stanislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=633;* 16. 2. 1932;Jičín;;
RUKOPISY VBF;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1881;1977 - 1995;;;
RULF, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1108;* 22. 3. 1947;Praha;† 12. 4. 2007;Praha
RUMLER, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=553;* 20. 7. 1922;Chlumec nad Cidlinou;† 1. 11. 1999;Praha
RUNA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=204;1989 - 1989;;;
RUSINSKÝ, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=859;* 10. 2. 1909;Litovel;† 8. 11. 1987;Ostrava
RŮST;http://slovnikceskeliteratury.cz/showContent.jsp?docId=205;1947 - 1949;;;
RUT, Přemysl;http://slovnikceskeliteratury.cz/showContent.jsp?docId=963;* 10. 3. 1954;Kutná Hora;;
RŮŽE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1802;1958 - 1992;;;
RYBÁK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1109;* 1. 5. 1904;Písek;† 15. 12. 1992;Dobříš
RYČL, Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1357;* 22. 2. 1966;Bratislava;† 31. 12. 1994;Praha
RYSKA, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=634;* 19. 1. 1916;Ctiboř (u Benešova);† 14. 12. 1983;Praha
RZOUNEK, Vítězslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=554;* 2. 5. 1921;Vlašim;† 11. 2. 2001;Praha
ŘEHÁK, Svatopluk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=635;* 20. 1. 1926;Český Brod;† 9. 10. 2013;Hradec Králové
ŘEPKOVÁ, Marie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=555;* 9. 8. 1923;Praha;† 7. 4. 1990;Praha
ŘEZÁČ, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1677;* 17. 4. 1921;Praha;† 7. 10. 2009;Praha
ŘEZÁČ, Tomáš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1309;* 2. 3. 1935;Praha;† 10. 9. 1992;Praha
ŘEZÁČ, Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=860;* 5. 5. 1901;Praha;† 22. 6. 1956;Praha
ŘEZÁČOVÁ, Ema;http://slovnikceskeliteratury.cz/showContent.jsp?docId=964;* 17. 11. 1903;Praha;† 29. 6. 1997;Praha
ŘEZNÍČEK, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=479;* 30. 1. 1942;Blansko;† 19. 9. 2018;Praha
ŘEZNÍČEK, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1110;* 16. 2. 1904;Třebíč;† 17. 4. 1975;Praha
ŘÍHA, Bohumil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=636;* 22. 2. 1907;Vyšetice (u Votic);† 15. 12. 1987;Praha
SACHER, Vilém;http://slovnikceskeliteratury.cz/showContent.jsp?docId=556;* 17. 2. 1907;Prostějov;† 14. 8. 1987;Praha
SALAQUARDOVÁ, Jiřina;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1111;* 9. 7. 1955;Brno;;
